,.SPX,.GDAXI,.FCHI,.FTSE,.OMXSPI,.N225,.KS11,.HSI
275,0.022185608,0.019383115,0.021463538,0.019855594,0.015021094,0.016594957,0.020318051,0.026626275
276,0.0117771,0.018891128,0.017454376,0.021604582,0.018663265,0.014009969,0.012811161,0.018221013
277,0.008220022,0.009417604,0.009602804,0.009467219,0.011060134,0.012741902,0.010596934,0.013972833
278,0.018209659,0.015970844,0.015531036,0.014763409,0.015624629,0.009721879,0.01042306,0.0121223
279,0.01261581,0.016207174,0.016799196,0.017601454,0.015357755,0.011911092,0.009423643,0.013381909
280,0.011396948,0.012043118,0.013554492,0.01784766,0.016799188,0.011491308,0.010275909,0.015171298
281,0.010863839,0.011277193,0.011959551,0.013397652,0.017787256,0.013668795,0.007526247,0.010554338
282,0.008609744,0.013812905,0.015593396,0.014361603,0.012734573,0.012876648,0.009694393,0.015402925
283,0.011692086,0.013021142,0.01354723,0.014128837,0.011797132,0.010288566,0.00713919,0.011702194
284,0.014265396,0.011818726,0.013725748,0.019030407,0.014066233,0.012348868,0.010903367,0.01666231
285,0.010697028,0.01367033,0.010806842,0.012697065,0.013191823,0.013892695,0.00992362,0.011801209
286,0.012396328,0.013807153,0.012938882,0.013117961,0.010248473,0.013457806,0.00916679,0.012093722
287,0.013419789,0.010100426,0.009571782,0.017505872,0.01397191,0.012751387,0.006816784,0.012774382
288,0.009973722,0.010808868,0.012336373,0.01213868,0.011797276,0.009564344,0.007038082,0.012220497
289,0.01082386,0.010763734,0.011680589,0.011869997,0.011631979,0.01203966,0.008071035,0.013933339
290,0.010218839,0.012297387,0.013108923,0.011442647,0.00950127,0.009943599,0.00945067,0.012526342
291,0.012593355,0.013082774,0.014576358,0.014151256,0.010827546,0.011301522,0.007695022,0.011813019
292,0.01098968,0.012816275,0.013778492,0.018104814,0.014198343,0.017108192,0.008726147,0.009986279
293,0.014312715,0.014039043,0.013603551,0.012563339,0.01317671,0.014820001,0.009818689,0.011446409
294,0.012723385,0.011260725,0.012522575,0.012658039,0.012939498,0.011221272,0.006185771,0.013917109
295,0.01234841,0.012704566,0.013891879,0.012039729,0.00963846,0.010432024,0.007150282,0.0122942
296,0.018052349,0.014284753,0.014215197,0.017659293,0.015126709,0.016545572,0.01510551,0.010920399
297,0.01222146,0.014373108,0.015517529,0.012874095,0.013584877,0.013408215,0.009095692,0.01721357
298,0.02320334,0.015390796,0.017274417,0.016581019,0.015361133,0.013021135,0.011042689,0.019204976
299,0.010775645,0.013533263,0.012846965,0.018182695,0.016845896,0.017157758,0.007170588,0.013085074
300,0.020191429,0.015339466,0.015896755,0.02508354,0.018650347,0.016251465,0.013794587,0.014711337
301,0.023841418,0.020280211,0.020947744,0.019651564,0.01780299,0.01614607,0.016007447,0.019840911
302,0.022045317,0.02402367,0.017496451,0.023967431,0.026570678,0.02001694,0.020240762,0.018778819
303,0.023845149,0.014557152,0.011627508,0.019515681,0.015104788,0.01999982,0.013853577,0.035663709
304,0.016087004,0.018030611,0.01926943,0.018536622,0.018217664,0.020396709,0.008115984,0.017390519
305,0.009686494,0.014331352,0.012195272,0.027022871,0.026824539,0.009059974,0.005343123,0.013864667
306,0.010520736,0.010232076,0.010446004,0.011735685,0.009613848,0.009275095,0.006995645,0.015621929
307,0.011229487,0.011431478,0.013224233,0.011201987,0.009883669,0.010831253,0.007456305,0.015263888
308,0.009389823,0.010001081,0.009569355,0.009505756,0.007314171,0.013782159,0.008535481,0.013073788
309,0.00917886,0.012445974,0.011167121,0.015869891,0.011646407,0.013233589,0.009022797,0.009945
310,0.013439155,0.011633803,0.012706923,0.010316509,0.011281407,0.012880525,0.011180917,0.016687223
311,0.008817394,0.008880178,0.01057194,0.010663476,0.012197769,0.01621259,0.004704474,0.012531429
312,0.008856404,0.00981855,0.011815144,0.010461558,0.010851626,0.010128378,0.008979987,0.011340093
313,0.008542979,0.006155198,0.006432634,0.00767887,0.007853016,0.010134682,0.006982692,0.011200338
314,0.008799234,0.007590385,0.007538365,0.009445316,0.010843719,0.007980574,0.009023342,0.009710623
315,0.008668627,0.011437751,0.013320492,0.011771834,0.013506284,0.011032866,0.011930537,0.011795719
316,0.011842502,0.013174756,0.014640454,0.014683943,0.012958741,0.010569413,0.010341176,0.008860201
317,0.007099435,0.009815058,0.009765065,0.01147769,0.011674971,0.014995741,0.007467988,0.008777906
318,0.008432462,0.010000384,0.010309384,0.011708067,0.009085268,0.009028159,0.010453998,0.012638597
319,0.010010044,0.009630409,0.009525309,0.010117961,0.012104087,0.007043831,0.006428278,0.009569263
320,0.007720801,0.009000779,0.011640429,0.009137119,0.009644169,0.009689756,0.005591644,0.009825059
321,0.016248906,0.008985108,0.010587375,0.010306123,0.008138478,0.008219587,0.006647151,0.008353417
322,0.005970793,0.008258762,0.008922576,0.008518529,0.008387917,0.009954468,0.004543456,0.007322011
323,0.007977572,0.009017494,0.010370185,0.009235667,0.008407619,0.007392888,0.005677563,0.01143848
324,0.007978801,0.011358571,0.011916027,0.010633591,0.00953581,0.010151399,0.006517403,0.009001026
325,0.010890501,0.012415594,0.014423376,0.01422614,0.010334262,0.009876941,0.007261488,0.009614605
326,0.009663892,0.010475483,0.010976187,0.011066159,0.021890288,0.011150816,0.006167663,0.01154472
327,0.006196455,0.007025669,0.006651627,0.006395228,0.00772383,0.009894523,0.007638444,0.007386552
328,0.011776272,0.007378774,0.007758977,0.008269443,0.004397656,0.009281806,0.007941717,0.007924016
329,0.012258779,0.011388553,0.012334684,0.01493549,0.012915028,0.008584468,0.005573992,0.006014538
330,0.007097915,0.006155583,0.006899068,0.008262037,0.006961951,0.008593608,0.007913363,0.014519063
331,0.00859231,0.007804832,0.007491843,0.009543121,0.009051662,0.007566445,0.009855513,0.009354708
332,0.009795941,0.007547981,0.008830324,0.009513442,0.009573345,0.009570968,0.009773081,0.010805949
333,0.005236917,0.007690017,0.009530916,0.012266136,0.00905984,0.010803016,0.008500095,0.011044087
334,0.006433611,0.00711221,0.008233971,0.009666149,0.007909826,0.010343906,0.008006348,0.010039626
335,0.006959373,0.007065483,0.007812729,0.008496856,0.007673829,0.008929005,0.007532399,0.012503949
336,0.006224373,0.007687715,0.008967924,0.008518324,0.006753503,0.01015729,0.008362482,0.007189362
337,0.007479857,0.005145182,0.006115935,0.005878683,0.0065869,0.008096849,0.008252607,0.008257085
338,0.008097821,0.007061002,0.007910666,0.009475398,0.008376604,0.009451929,0.00944792,0.011097889
339,0.009861004,0.009804209,0.0085224,0.010232821,0.009277767,0.008570037,0.007023309,0.011586365
340,0.006671489,0.008357931,0.009485849,0.010907005,0.011311091,0.010711634,0.009038282,0.01113877
341,0.007917137,0.008965667,0.009666723,0.009101492,0.008354268,0.011137314,0.008955884,0.008858739
342,0.007796715,0.009559147,0.009004139,0.012324529,0.010850148,0.0090455,0.007033643,0.007597291
343,0.007457876,0.009806575,0.009894864,0.009745453,0.009983092,0.011286661,0.009764389,0.007220317
344,0.006745463,0.007811082,0.009213106,0.009539226,0.009051244,0.011789295,0.007554192,0.006485594
345,0.006231141,0.00833307,0.008813072,0.009630947,0.006622971,0.009957632,0.007553676,0.008163375
346,0.007787525,0.008178876,0.009401549,0.008597928,0.010589594,0.015123595,0.010120366,0.007936002
347,0.00875315,0.007630954,0.008690117,0.008398796,0.004804587,0.011571387,0.007928317,0.00756437
348,0.010268135,0.008515848,0.010064775,0.011036758,0.009048566,0.008997946,0.00855316,0.011437132
349,0.008476007,0.010951591,0.009916057,0.011218102,0.01006426,0.009108968,0.008571471,0.009069382
350,0.011607272,0.011577235,0.011364981,0.011015365,0.012092609,0.009825508,0.010633145,0.008747156
351,0.010310018,0.011511591,0.012347168,0.012185945,0.011064334,0.009978135,0.012709352,0.008467763
352,0.010975835,0.010446166,0.013094577,0.010776514,0.009753665,0.011354691,0.008263117,0.01174941
353,0.011124655,0.009894361,0.010189336,0.010223573,0.009556771,0.011201208,0.013489836,0.011224547
354,0.008265463,0.009186762,0.012176184,0.009551684,0.008952773,0.011563852,0.009026333,0.010164901
355,0.008965383,0.008093046,0.008737957,0.009897401,0.008764659,0.008463808,0.010884449,0.010474745
356,0.010684395,0.008417324,0.009196477,0.011693486,0.008781963,0.00772502,0.00888909,0.010887663
357,0.008632503,0.009215088,0.009883296,0.010315999,0.010344817,0.008628132,0.007467622,0.009638049
358,0.007635774,0.009184447,0.010930218,0.010319241,0.007215306,0.010864069,0.007963465,0.012290393
359,0.009581196,0.01238614,0.012729388,0.01195181,0.01181918,0.008667414,0.008756586,0.011206632
360,0.010744006,0.008541512,0.009910121,0.010304489,0.009697997,0.010348912,0.008892988,0.006952417
361,0.011540707,0.011121281,0.011338213,0.0122684,0.013491365,0.009888497,0.007492434,0.009391593
362,0.010761385,0.016797902,0.019136194,0.016033122,0.021866363,0.013256215,0.008133384,0.012098278
363,0.009365819,0.014126749,0.015172963,0.012221357,0.013354621,0.007973037,0.008284218,0.009834619
364,0.011890116,0.012610236,0.01385311,0.014035842,0.015127516,0.010970969,0.014800203,0.013460273
365,0.013173423,0.017549812,0.018544721,0.020104668,0.019633611,0.011355861,0.013363113,0.013872847
366,0.01601295,0.011042139,0.011609527,0.014159162,0.012158806,0.008823881,0.011285374,0.009312984
367,0.012554853,0.014332112,0.013410491,0.027268286,0.022214137,0.010845361,0.015028406,0.014689416
368,0.011477916,0.009440387,0.009197726,0.011801662,0.012640842,0.01076775,0.015171377,0.012885947
369,0.01688679,0.013610141,0.013428825,0.020738014,0.018039578,0.012258283,0.017798518,0.014656063
370,0.023083982,0.016668469,0.016202923,0.018109883,0.013305294,0.015754012,0.016829154,0.013988134
371,0.015208642,0.011795531,0.011169585,0.018042665,0.012033567,0.013783153,0.013640827,0.012174509
372,0.017954342,0.014848044,0.015204499,0.016572327,0.01516041,0.011607703,0.014477008,0.011375689
373,0.014291752,0.017587337,0.018028176,0.018265804,0.014820676,0.010245421,0.016837325,0.013874644
374,0.013366068,0.014434286,0.014585021,0.017148858,0.022546063,0.006846483,0.009919469,0.008369296
375,0.009092453,0.012605467,0.0151668,0.017919217,0.013208664,0.008515759,0.011980043,0.010902926
376,0.010761219,0.011150817,0.011346787,0.013445483,0.019630006,0.008731129,0.010869991,0.008262949
377,0.011627372,0.010137989,0.009965214,0.01538,0.012025167,0.008891065,0.008138404,0.006543547
378,0.009752411,0.011208355,0.011984151,0.01156986,0.012895594,0.009936929,0.008643359,0.010953417
379,0.010933106,0.013414772,0.014027261,0.015277319,0.017324481,0.006507649,0.010322571,0.009918674
380,0.008555647,0.012119368,0.010492923,0.008684555,0.010900389,0.007511878,0.009946733,0.007248471
381,0.009752488,0.012754554,0.011258064,0.012128522,0.015560688,0.009275774,0.008866473,0.00808179
382,0.012601446,0.014519292,0.010520836,0.014673186,0.015050318,0.006542957,0.009493397,0.006366224
383,0.011173534,0.01362498,0.01630805,0.013792915,0.012846717,0.009460685,0.010539662,0.0074739
384,0.010689243,0.014751547,0.013820065,0.01480151,0.012977842,0.009989986,0.009552935,0.011892434
385,0.008374349,0.011388466,0.008580372,0.010446415,0.008719648,0.011536595,0.012856174,0.009299263
386,0.008706089,0.011831561,0.009608816,0.009699681,0.010312117,0.011621064,0.011887999,0.012429923
387,0.011400515,0.011252512,0.010919586,0.011454524,0.012155977,0.010235221,0.012624954,0.012854728
388,0.008982277,0.012590233,0.012592224,0.012403656,0.011189035,0.01066766,0.010283619,0.018035856
389,0.008412615,0.007932624,0.008500777,0.007794396,0.009580104,0.010211207,0.007601138,0.012889187
390,0.009052927,0.011484802,0.010477918,0.01017646,0.009754157,0.008120569,0.011456537,0.016186414
391,0.01055654,0.010709458,0.010355131,0.010326327,0.011958183,0.010847405,0.010993321,0.013115701
392,0.009407297,0.011489191,0.013275816,0.014767916,0.010997636,0.009804105,0.008355039,0.014843425
393,0.009083198,0.009781078,0.01157654,0.010779799,0.008152155,0.011207627,0.009135329,0.010941144
394,0.009595485,0.01109411,0.010202803,0.015095122,0.014299841,0.013125616,0.00935694,0.009435126
395,0.010361772,0.010017801,0.010991466,0.012150849,0.013240774,0.011158078,0.011306377,0.015281552
396,0.009885838,0.011176664,0.010299748,0.011344372,0.011361815,0.007614359,0.008996864,0.013784516
397,0.008230844,0.009874353,0.011119046,0.018459075,0.010652921,0.007018089,0.010266617,0.011752291
398,0.007712615,0.01040267,0.012112945,0.01058804,0.009274105,0.007436371,0.012827327,0.011999467
399,0.008790086,0.012284904,0.013855595,0.010985772,0.010240812,0.006286275,0.01147203,0.013970148
400,0.007496418,0.00993882,0.010418683,0.010522362,0.009499317,0.0089517,0.011708245,0.011767902
401,0.012319531,0.011391134,0.010696749,0.009470477,0.011176836,0.013825178,0.01727935,0.013602041
402,0.010995353,0.01039272,0.009534841,0.015049838,0.011578357,0.011140539,0.016843599,0.013017007
403,0.012038983,0.012835246,0.012614408,0.013438442,0.01118897,0.01142962,0.014928567,0.011602799
404,0.012989592,0.016747317,0.017774624,0.017036584,0.018589376,0.014505955,0.009939812,0.011123697
405,0.025494999,0.01423624,0.024439068,0.026647629,0.033160327,0.012813098,0.010625709,0.009294746
406,0.014697346,0.011690454,0.012009909,0.01271962,0.011892604,0.008359504,0.010871599,0.008162523
407,0.013546624,0.013957131,0.016914196,0.017352268,0.016613245,0.014045219,0.012300684,0.013717762
408,0.019478952,0.012537784,0.013500458,0.012200986,0.011832392,0.01027894,0.01566694,0.014248935
409,0.014416676,0.011212,0.01227143,0.015066124,0.014388794,0.010699274,0.011266182,0.016941788
410,0.035327346,0.022642018,0.023994074,0.027413597,0.024608095,0.02202989,0.018428541,0.019282384
411,0.031532456,0.01978672,0.023053901,0.026693038,0.023115676,0.015259703,0.012696144,0.023916215
412,0.04041712,0.02141059,0.027494918,0.022954751,0.024424042,0.017204698,0.018457545,0.052949656
413,0.035335634,0.030934575,0.028965477,0.040549401,0.052951753,0.012890016,0.011422227,0.023745062
414,0.016703459,0.013255869,0.015771667,0.014081169,0.013748613,0.015069918,0.015307953,0.025481146
415,0.015598604,0.012535358,0.013005736,0.012525334,0.011915134,0.010445319,0.014955124,0.016039616
416,0.016723109,0.015306976,0.017085623,0.01473606,0.016279155,0.011999161,0.014978162,0.012103776
417,0.020559895,0.014125592,0.017727187,0.020054821,0.021117244,0.012409936,0.01222903,0.014335731
418,0.044667162,0.022023136,0.0248625,0.023740583,0.019782245,0.014062872,0.013921235,0.017007973
419,0.02552127,0.02039822,0.026054907,0.030459951,0.03555077,0.027371262,0.016711237,0.030700862
420,0.020999003,0.017831039,0.019252101,0.017219473,0.017478723,0.013548816,0.016100246,0.020370549
421,0.042527883,0.027556419,0.027067614,0.045568564,0.040822683,0.017759069,0.015780243,0.014734846
422,0.049964526,0.060444951,0.070739769,0.060072523,0.062289811,0.034503751,0.019627397,0.045809034
423,0.041916947,0.03689076,0.03576323,0.030865006,0.030614245,0.030509899,0.026117134,0.02485884
424,0.088021246,0.076409707,0.071568609,0.102956884,0.076575399,0.056823014,0.040166819,0.02896749
425,0.05237396,0.035357232,0.038436407,0.042445197,0.048124455,0.038099234,0.016828978,0.024636651
426,0.041467893,0.033532254,0.031426373,0.029618004,0.022694693,0.027114087,0.017299061,0.021141435
427,0.057170255,0.049693483,0.059970388,0.060529654,0.053193105,0.043024617,0.024141748,0.029623962
428,0.042947682,0.042333143,0.052036218,0.048883882,0.046592003,0.02850487,0.037640859,0.029230308
429,0.028466812,0.028641596,0.026119354,0.0278087,0.041454584,0.021743728,0.033035545,0.028812698
430,0.028135108,0.023167168,0.024635912,0.02457182,0.02448258,0.021711077,0.027861675,0.024684831
431,0.037902324,0.031138483,0.024755272,0.030561877,0.026129388,0.024058496,0.03571619,0.039388712
432,0.056097018,0.036157889,0.037635216,0.031650612,0.028782058,0.040929114,0.04994897,0.03045423
433,0.059455949,0.055469457,0.052174004,0.060243508,0.053703245,0.035913593,0.050380165,0.034592593
434,0.043658339,0.047150213,0.047418175,0.049320801,0.042815237,0.053185166,0.061347312,0.066128801
435,0.050354353,0.076703763,0.038709909,0.036023519,0.037017507,0.050085726,0.049312336,0.061236418
436,0.050140384,0.058552287,0.028255698,0.043458923,0.043780361,0.047653612,0.077095351,0.043671828
437,0.036886522,0.031698764,0.031707604,0.024355648,0.030703587,0.036736653,0.044385404,0.038055535
438,0.030657431,0.029058091,0.025377512,0.026807982,0.013370097,0.0419866,0.06013627,0.044927175
439,0.023712214,0.020431262,0.018726161,0.019211097,0.017107674,0.025840783,0.032215602,0.034644935
440,0.027218073,0.024134742,0.02290881,0.023482112,0.017393685,0.023868775,0.031964486,0.026111444
441,0.025916625,0.042702358,0.032254126,0.04090438,0.035252368,0.029170891,0.030373478,0.024568358
442,0.027305175,0.030677328,0.030982709,0.029052897,0.022584768,0.045948935,0.046525311,0.03231077
443,0.028229843,0.021522926,0.020547441,0.026451517,0.02826407,0.028803103,0.042994223,0.031478758
444,0.033631939,0.030391838,0.024530012,0.025413586,0.020101565,0.024698526,0.029501525,0.031250536
445,0.026164079,0.032607076,0.026669115,0.02713764,0.024062773,0.027478178,0.030097571,0.037615978
446,0.054153119,0.034401974,0.033551077,0.031386862,0.025987158,0.033195181,0.02995827,0.026614504
447,0.042349066,0.032375697,0.028493429,0.031428113,0.038493146,0.029744032,0.02927419,0.019837595
448,0.039109691,0.027435014,0.023889139,0.01996618,0.019608667,0.032910516,0.033154831,0.027826195
449,0.036095591,0.031061915,0.026226516,0.022862731,0.020979781,0.022085554,0.031176516,0.025430925
450,0.034235449,0.029719868,0.025301752,0.022742537,0.021603394,0.020083359,0.029421957,0.026988817
451,0.050220601,0.03757747,0.032471157,0.032876568,0.034271692,0.025763891,0.027181913,0.023754412
452,0.055095562,0.038260778,0.038861011,0.032267693,0.028986427,0.034779298,0.03802748,0.043568554
453,0.035112158,0.033940084,0.031463239,0.033730638,0.031833614,0.033344499,0.037629264,0.018555859
454,0.026839263,0.036086284,0.031001009,0.031822685,0.027080291,0.020637792,0.025999578,0.021783929
