DATE,SYM_ROOT,symbol,CPrc,OPrc,price_low_m,price_high_m,avg_price_m,total_vol_m,ivol_t,var_ratio3
2023-01-03,DIA,DIA,331.22,332.48,328.34,333.8276,330.52113404,3797364,9.240923E-9,0.0322924026
2023-01-04,DIA,DIA,332.56,332.63,330.2,334.07,332.07520457,4002085,5.6726544E-9,0.2104064303
2023-01-05,DIA,DIA,329.22,330.97,328.07,332.56,329.43702552,4291963,4.889088E-9,0.0982469871
2023-01-06,DIA,DIA,336.28,332.14,328.58,337.13,334.33466351,4620402,3.4847398E-8,0.021377326
2023-01-09,DIA,DIA,335.29,337.69,334.92,339.41,337.27944953,3749288,4.6459093E-9,0.1487318722
2023-01-10,DIA,DIA,337.23,335.07,334.2,337.35,335.92917987,2206611,6.5062587E-9,0.1441495688
2023-01-11,DIA,DIA,339.76,338.47,336.02,339.806,338.47301682,3018250,5.0384777E-9,0.1364969712
2023-01-12,DIA,DIA,342,340.88,337.95,343.01,341.12650413,4052860,7.163738E-9,0.2722079325
2023-01-13,DIA,DIA,343.04,339.21,339.09,343.74,341.84405711,3251806,2.9030933E-9,0.0537051855
2023-01-17,DIA,DIA,339.16,342.39,338.6304,343.0678,340.16085486,3726548,1.8961177E-8,0.2056235911
2023-01-18,DIA,DIA,332.97,339.79,332.7,340.2,336.18517677,4705647,7.4141412E-8,0.3962117671
2023-01-19,DIA,DIA,330.63,331.06,329.965,333.1511,331.18332835,3237982,4.7427635E-9,0.1136260594
2023-01-20,DIA,DIA,333.67,330.84,329.32,333.73,331.58450265,3569885,3.2423253E-8,0.3561369452
2023-01-23,DIA,DIA,336.17,334.69,333.05,337.75,335.73769951,3774543,2.978689E-8,0.1643807982
2023-01-24,DIA,DIA,337.1,334.81,333.7,337.72,336.03088562,3201484,9.0114244E-9,0.1651562192
2023-01-25,DIA,DIA,337.32,334.17,332.53,337.64,335.26960931,4136749,1.2373262E-8,0.048411408
2023-01-26,DIA,DIA,339.36,338.38,336.2,339.46,337.89102701,2763840,9.5145737E-9,0.0563955493
2023-01-27,DIA,DIA,339.61,339.4,338.16,345.5069,340.00625109,3097340,2.4361335E-8,0.1537827538
2023-01-30,DIA,DIA,337.06,338.38,336.835,340.45,338.48806716,2947846,1.2555864E-8,0.1782351018
2023-01-31,DIA,DIA,340.83,337.6,335.29,340.86,338.52636375,2490126,1.7879556E-8,0.0839668801
2023-02-01,DIA,DIA,340.87,339.16,335.58,343.2899,339.26284893,6019541,8.8005613E-9,0.2862241342
2023-02-02,DIA,DIA,340.43,341.51,338.01,341.51,339.52055197,4941670,1.2460674E-8,0.001490368
2023-02-03,DIA,DIA,338.98,338.69,337.96,341.69,339.59218802,6328687,4.0345243E-9,0.119360794
2023-02-06,DIA,DIA,338.48,337.67,336.69,339.56,338.26628357,2457808,6.1068359E-9,0.1717231035
2023-02-07,DIA,DIA,341.52,336.95,336.181,342.32,339.18008759,4734243,7.4588188E-9,0.0570721206
2023-02-08,DIA,DIA,339.42,340.37,338.38,341.52,340.00130777,2710834,1.4805129E-8,0.0854143627
2023-02-09,DIA,DIA,337.08,341.75,336.0604,342.56,339.37081383,3335183,7.684033E-9,0.0532627667
2023-02-10,DIA,DIA,338.73,336.68,335.921,339.02,337.77504174,2469625,9.526553E-9,0.368360432
2023-02-13,DIA,DIA,342.55,338.88,338.7335,342.56,341.42330647,2634445,1.6519258E-8,0.1422938659
2023-02-14,DIA,DIA,341.14,341.52,338.41,343.54,340.99407006,3295750,1.5900199E-8,0.1201781055
2023-02-15,DIA,DIA,341.66,339.47,338.63,341.67,340.17178167,1875952,4.5294693E-9,0.1700081436
2023-02-16,DIA,DIA,337.39,338.5,337.31,341.7309,339.03943806,3068965,9.1840531E-9,0.2493766319
2023-02-17,DIA,DIA,338.29,335.72,335.07,338.44,336.86555533,2875623,1.1756632E-8,0.0050379471
2023-02-21,DIA,DIA,331.25,334.72,315.93,338.29,332.81690155,2934897,2.4325017E-7,0.0123691072
2023-02-22,DIA,DIA,330.52,331.8,329.44,332.44,331.08649677,2727588,9.0354565E-9,0.2375070997
2023-02-23,DIA,DIA,331.67,332.05,327.98,332.75,330.47130707,5811110,9.4110576E-9,0.0506560819
2023-02-24,DIA,DIA,328.12,327.83,326.42,331.67,327.68819351,3661833,7.48545E-9,0.1102748727
2023-02-27,DIA,DIA,329.06,330.73,328.12,331.9959,329.73966098,2825679,2.2710461E-8,0.0887575984
2023-02-28,DIA,DIA,326.56,328.87,326.51,329.06,327.48927644,3073946,2.7074099E-9,0.1825182108
2023-03-01,DIA,DIA,327,326.08,325.3,327.84,326.74799422,3076567,2.439283E-9,0.1743970344
2023-03-02,DIA,DIA,330.44,327.55,325.39,331.2,328.84245354,2919086,4.584508E-9,0.2048475054
2023-03-03,DIA,DIA,334.21,331.52,330.36,334.4399,332.78500369,2946209,1.2522003E-8,0.0530081513
2023-03-06,DIA,DIA,334.68,334.67,334.18,336.12,334.93865034,2584694,2.398131E-9,0.1869942955
2023-03-07,DIA,DIA,328.87,334.67,328.72,334.93,330.90752494,4895806,3.4333932E-8,0.1533016097
2023-03-08,DIA,DIA,328.49,328.91,326.59,329.51,328.0542538,3132881,5.8800398E-9,0.1512654902
2023-03-09,DIA,DIA,323.08,329.68,322.39,330.44,326.23777971,4701924,4.2098852E-8,0.2110606382
2023-03-10,DIA,DIA,319.73,322.54,318.43,328.13,321.35127027,7454622,1.6117777E-8,0.1563433348
2023-03-13,DIA,DIA,318.82,316.88,316.66,323.19,320.327585,6623965,1.1441855E-8,0.0504973774
2023-03-14,DIA,DIA,322.19,322.24,318.7,323.72,321.52070882,4534734,6.9174591E-9,0.1186719826
2023-03-15,DIA,DIA,319.54,316.91,314.95,319.8071,317.43156423,6237522,3.8648755E-9,0.2542605983
2023-03-16,DIA,DIA,323.25,317.68,316.43,323.58,320.82892738,6317897,1.1562467E-8,0.0065061297
2023-03-17,DIA,DIA,318.5,320.64,317.16,323.25,318.59191969,4992588,2.3620846E-8,0.0494311932
2023-03-20,DIA,DIA,322.3,319.33,318.5203,322.77,321.56208955,4577535,6.8203516E-9,0.2713014797
2023-03-21,DIA,DIA,325.62,325.52,322.3,325.85,324.70122858,3363066,6.0627122E-9,0.0473279402
2023-03-22,DIA,DIA,320.18,325.65,320.05,327.56,324.62192453,4254578,4.8082768E-9,0.0499388363
2023-03-23,DIA,DIA,320.84,321.33,318.4864,325.04,321.78440733,4534595,1.2609748E-8,0.3496663339
2023-03-24,DIA,DIA,322.32,319.45,317.89,322.46,320.07670531,4366740,3.3365556E-9,0.0866059179
2023-03-27,DIA,DIA,324.31,324.55,322.32,336.17,324.39501596,3398295,5.5817449E-8,0.0818243673
2023-03-28,DIA,DIA,323.81,323.99,322.84,325.65,324.08330561,2513394,5.2126303E-9,0.1428115507
2023-03-29,DIA,DIA,327.07,326.58,323.8281,327.17,326.25041199,2427754,1.4330348E-8,0.0405765393
2023-03-30,DIA,DIA,328.48,328.88,326.72,328.95,327.91765444,2405561,1.9346939E-9,0.0944190041
2023-03-31,DIA,DIA,332.62,329.57,326.48,332.81,331.09007356,2704562,1.4174647E-8,0.0770689113
2023-04-03,DIA,DIA,335.91,333.51,332.6196,336.25,335.27925408,3450674,5.2991786E-9,0.1124868994
2023-04-04,DIA,DIA,333.94,335.86,332.6301,336.26,334.15622054,2379756,1.1311073E-8,0.2403444242
2023-04-05,DIA,DIA,334.82,334,333.74,335.5,334.60341978,2491873,2.6555983E-9,0.004551611
2023-04-06,DIA,DIA,334.9,334.35,333.28,335.32,334.37158301,2280641,8.9553863E-9,0.1612057665
2023-04-10,DIA,DIA,335.96,333.93,333.4304,335.96,334.88606601,2773308,4.2824889E-9,0.0155532418
2023-04-11,DIA,DIA,336.9,336.31,335.9013,337.87,337.02950662,2285095,3.0908305E-9,0.0341360939
2023-04-12,DIA,DIA,336.61,338.62,335.96,339.02,337.61600819,3235464,4.4573562E-9,0.0960215489
2023-04-13,DIA,DIA,340.37,337.07,336.0518,340.604,338.77483062,2954186,4.3216063E-8,0.206162744
2023-04-14,DIA,DIA,338.84,339.9,337.3,340.86,338.78934868,2914995,8.4287728E-9,0.0020237246
2023-04-17,DIA,DIA,339.92,339.12,337.97,339.93,339.05195155,2167877,2.4775573E-9,0.2927260302
2023-04-18,DIA,DIA,339.8,339.99,337.9,340.2224,339.32759704,2144451,1.4816349E-9,0.3261048762
2023-04-19,DIA,DIA,338.99,339.11,338.18,342.4,338.8300653,2790929,8.2179258E-9,0.4345713752
2023-04-20,DIA,DIA,337.95,337.43,336.49,338.8561,337.81323126,2081320,2.7843136E-9,0.1574499852
2023-04-21,DIA,DIA,338.11,338.26,336.81,338.59,337.75716101,2291879,2.4856225E-9,0.1510703903
2023-04-24,DIA,DIA,338.75,337.89,337.21,338.91,338.26487026,2224293,4.1480049E-9,0.20028815
2023-04-25,DIA,DIA,335.33,338.22,335.2,338.7624,336.77968879,2595106,2.0582018E-8,0.2315569599
2023-04-26,DIA,DIA,332.95,335.6,332.3,336.46,334.25220915,3187718,3.5639876E-9,0.1459361263
2023-04-27,DIA,DIA,338.2,334.18,332.95,338.58,336.32860357,2965371,2.9437521E-8,0.1238020388
2023-04-28,DIA,DIA,341.03,337.13,337.13,341.04,339.77263746,3460431,6.7082515E-9,0.0444282092
2023-05-01,DIA,DIA,340.36,341.1,340.26,342.74,341.40332556,2253194,2.8991019E-9,0.1430589415
2023-05-02,DIA,DIA,336.87,339.86,334.31,340.05,336.39324857,3180663,1.8127747E-8,0.2026983543
2023-05-03,DIA,DIA,334.11,337.22,333.93,338.23,336.35054008,3791539,4.1142649E-9,0.5486749034
2023-05-04,DIA,DIA,331.33,333.26,329.37,334.1527,331.07640283,3502105,1.6068549E-8,0.030907166
2023-05-05,DIA,DIA,336.73,334.26,331.2842,337.5099,335.91400353,3445720,7.4077795E-8,0.2358133063
2023-05-08,DIA,DIA,336.22,337.2,335.09,337.39,336.11706353,1753820,2.6661833E-9,0.014180242
2023-05-09,DIA,DIA,335.77,335.31,335.14,336.6785,335.99416935,1865321,1.1022322E-9,0.0940158214
2023-05-10,DIA,DIA,335.49,337.35,332.47,337.89,334.94715169,3290836,6.1303038E-9,0.3077734116
2023-05-11,DIA,DIA,333.33,333.68,331.47,335.5193,332.60657396,2654085,1.0876261E-8,0.3627101915
2023-05-12,DIA,DIA,333.2,334.45,331.3,334.45,332.6786839,2563652,1.2279212E-8,0.1402548131
2023-05-15,DIA,DIA,333.77,333.5,331.31,334.268,333.06251741,2139658,6.7654625E-9,0.3064113968
2023-05-16,DIA,DIA,330.35,332.71,330.28,333.7795,331.46185247,2144235,9.5642936E-9,0.1323294912
2023-05-17,DIA,DIA,334.61,332.14,330.35,335.17,333.33581672,2953412,1.9045762E-8,0.0956133586
2023-05-18,DIA,DIA,336.06,333.83,329.5,336.4399,334.43499852,3452963,1.0415389E-8,0.1196685309
2023-05-19,DIA,DIA,334.19,335.95,332,336.45,334.64790109,3564361,1.3802231E-8,0.141032786
2023-05-22,DIA,DIA,332.9,334.11,332,335.15,333.34439496,2477958,3.0424904E-9,0.1311860965
2023-05-23,DIA,DIA,330.61,331.77,330,333.1,331.78512732,2442044,4.8551262E-9,0.030034638
2023-05-24,DIA,DIA,328.01,329.87,327.48,330.61,328.35559183,2859972,6.9773301E-9,0.2759449111
2023-05-25,DIA,DIA,327.75,328.07,325.81,330.6173,327.24968629,3373602,8.8309267E-9,0.2062878976
2023-05-26,DIA,DIA,330.84,328.13,327.6115,331.63,330.55472074,3530116,1.1083705E-8,0.0531091317
2023-05-30,DIA,DIA,330.52,330.8,328.91,331.32,330.0351666,3335899,2.4995197E-9,0.0726969855
2023-05-31,DIA,DIA,329.52,329.43,327.69,330.4908,328.84697067,2953808,2.164717E-9,0.2745768649
2023-06-01,DIA,DIA,330.94,328.94,327.3,332,330.23193847,3039927,3.4511164E-9,0.0935995904
2023-06-02,DIA,DIA,338.07,333.14,331.0423,338.5,336.61821976,5363606,9.9406285E-8,0.1004834629
2023-06-05,DIA,DIA,336.13,338.22,335.94,338.48,337.14563141,3863805,6.7383213E-9,0.1451393382
2023-06-06,DIA,DIA,336.17,336.03,334.47,336.91,335.76271209,2785154,2.2501835E-9,0.154155767
2023-06-07,DIA,DIA,337.17,336.59,335.9,337.52,336.72596557,2690693,1.5406151E-9,0.3455153179
2023-06-08,DIA,DIA,338.81,337.23,336.75,339.26,338.1646123,2613501,4.509718E-9,0.1796847832
2023-06-09,DIA,DIA,339.27,338.59,338.31,340.27,339.23023718,3118977,1.9466255E-9,0.4074470465
2023-06-12,DIA,DIA,341.17,339.8,339.23,341.3,340.19686753,1986568,1.4272048E-9,0.2276816475
2023-06-13,DIA,DIA,342.62,341.78,341.17,343.65,342.65889439,3082699,2.2303242E-9,0.1081974317
2023-06-14,DIA,DIA,340.42,341.45,338.34,342.06,340.5625708,3507556,2.7370771E-9,0.0510802642
2023-06-15,DIA,DIA,344.77,340.35,340.18,345.59,343.97539274,4157329,3.3867997E-8,0.1811380487
2023-06-16,DIA,DIA,342.95,345.39,342.71,346.79,344.18904081,5066546,8.7130993E-9,0.1627621581
2023-06-20,DIA,DIA,340.46,341.33,338.98,342.95,340.50070997,3548148,1.6128545E-8,0.2934759454
2023-06-21,DIA,DIA,339.43,339.64,338.655,340.92,339.97809431,3007818,2.3559092E-9,0.2054624474
2023-06-22,DIA,DIA,339.34,338.97,338.21,341.45,339.02202306,2560431,3.9793828E-9,0.0744050965
2023-06-23,DIA,DIA,337.16,337.14,336.22,342.95,337.37617091,3577461,2.046212E-8,0.4276149028
2023-06-26,DIA,DIA,337.14,336.8,335.94,338.08,337.25762927,2263065,3.3953931E-9,0.2151872491
2023-06-27,DIA,DIA,339.23,337.12,337.0814,339.66,338.70031058,1723043,9.6220661E-9,0.0418529834
2023-06-28,DIA,DIA,338.63,338.73,337.42,339.89,338.05232151,2238338,5.0117485E-9,0.0416366026
2023-06-29,DIA,DIA,341.16,338.46,338.1001,341.64,340.31612487,2799183,4.1970031E-9,0.1911813566
2023-06-30,DIA,DIA,343.85,343.25,341.0967,344.5899,343.7718484,2938676,1.2478098E-8,0.3228095223
2023-07-03,DIA,DIA,344.07,343.07,342.77,344.53,343.81447039,1650662,5.336434E-9,0.5212654559
2023-07-05,DIA,DIA,342.81,342.32,342.13,344.07,342.93969952,2597878,3.9573925E-9,0.3674581718
2023-07-06,DIA,DIA,339.23,340.13,337.6803,342.8831,338.93376131,3635681,6.2531023E-8,0.1910357702
2023-07-07,DIA,DIA,337.43,338.03,337.18,340.4,338.95163151,2784516,2.9237632E-9,0.0650415192
2023-07-10,DIA,DIA,339.58,337.4,337.17,343.25,338.90981393,2510097,1.2813226E-8,0.1607612904
2023-07-11,DIA,DIA,342.64,340.79,339.4772,342.93,341.37584374,2428123,5.2887858E-9,0.3085338607
2023-07-12,DIA,DIA,343.63,344.91,342.64,345.91,344.52492469,3966367,3.1037357E-9,0.2534506052
2023-07-13,DIA,DIA,343.92,344.34,342.6667,344.88,344.19092525,2401618,2.7616816E-9,0.0630934017
2023-07-14,DIA,DIA,345.17,345.66,343.92,345.95,345.22019735,3145412,3.0564216E-9,0.2056185884
2023-07-17,DIA,DIA,345.85,344.67,344.21,346.7,345.70031377,2755310,1.5431381E-9,0.3882196
2023-07-18,DIA,DIA,349.58,345.67,324.18,349.92,348.81195559,4570620,1.7337009E-7,0.0401011485
2023-07-19,DIA,DIA,350.69,350.43,349.58,352.45,351.17680573,4435940,7.5171936E-9,0.0700905443
2023-07-20,DIA,DIA,352.43,351.52,350.69,353.9,352.82326214,3834102,5.6058744E-9,0.2637452638
2023-07-21,DIA,DIA,352.14,352.89,338.59,354.46,352.68027478,2884341,9.3826111E-8,0.2415359373
2023-07-24,DIA,DIA,354.07,352.71,352.14,354.57,353.76607248,2970416,7.8061006E-9,0.2160829962
2023-07-25,DIA,DIA,354.32,353.8,353.55,355.18,354.35200385,2443855,1.7668313E-9,0.2627897439
2023-07-26,DIA,DIA,355.25,353.14,353.11,356.28,354.5710189,2956202,3.1017733E-9,0.5064510772
2023-07-27,DIA,DIA,352.77,355.83,352.03,356.37,354.69660734,4663382,1.3784714E-9,0.0243499366
2023-07-28,DIA,DIA,354.48,354.54,352.77,355.565,354.54306016,3058871,4.8416868E-9,0.0696032174
2023-07-31,DIA,DIA,355.57,354.59,354.17,355.61,354.71861741,2159221,1.7080899E-9,0.223204994
2023-08-01,DIA,DIA,356.2,355.21,355.13,356.7,355.92215372,2435758,3.4704713E-9,0.0360643504
2023-08-02,DIA,DIA,352.74,354.42,352.11,356.1807,353.65774382,4943428,4.6676012E-9,0.1723721793
2023-08-03,DIA,DIA,351.99,351.6,351.1,353.4,352.17365447,2808544,2.153374E-9,0.042546252
2023-08-04,DIA,DIA,350.65,353.12,350.195,354.97,352.51413926,4179092,5.9585194E-9,0.0371775594
2023-08-07,DIA,DIA,354.62,351.99,350.5324,354.87,353.86517594,2338935,1.8248542E-8,0.1339590779
2023-08-08,DIA,DIA,353.02,352.39,349.91,354.6044,351.54841304,2939547,8.200565E-9,0.0648910481
2023-08-09,DIA,DIA,351.28,352.9,350.54,353.676,352.41366596,2796114,6.887947E-9,0.1391645281
2023-08-10,DIA,DIA,351.89,353.21,338.06,355.9262,353.25301941,4095141,6.9927902E-8,0.0735410809
2023-08-11,DIA,DIA,353,351.19,350.6,353.72,352.5710163,2550468,2.5603587E-9,0.2941448099
2023-08-14,DIA,DIA,353.21,352.76,351.77,353.5,352.74523977,2855586,2.0238115E-9,0.3247563647
2023-08-15,DIA,DIA,349.61,351.64,349.17,353.21,350.28401214,2699112,5.7978578E-9,0.1218184915
2023-08-16,DIA,DIA,347.77,349.3,347.71,351.64,349.49821045,3521728,5.2662442E-9,0.0988472525
2023-08-17,DIA,DIA,345.06,348.95,344.815,349.3296,347.34976831,4710834,6.4168196E-9,0.2373031284
2023-08-18,DIA,DIA,345.12,342.98,342.66,345.91,344.58311069,3423715,6.1094926E-9,0.1480572079
2023-08-21,DIA,DIA,344.67,345.3,342.49,345.755,344.19637885,2999207,5.0104076E-9,0.0242595761
2023-08-22,DIA,DIA,342.96,344.73,342.55,345.14,343.51393658,2613110,1.6358392E-9,0.1472557869
2023-08-23,DIA,DIA,344.83,343.48,343.246,345.4,344.2891166,2414693,1.8325075E-9,0.3475797516
2023-08-24,DIA,DIA,341.03,344.32,340.94,346.99,343.4811773,3757418,3.7443838E-8,0.0338350794
2023-08-25,DIA,DIA,343.5,342.46,340.35,344.55,342.60025269,3794361,2.6231558E-9,0.1588300591
2023-08-28,DIA,DIA,345.71,345.16,344.5,346.67,345.55389178,2346580,4.0677653E-9,0.2203469791
2023-08-29,DIA,DIA,348.62,345.54,345.4,348.75,347.4950507,3017402,2.4289703E-9,0.0608091733
2023-08-30,DIA,DIA,349.4,349.1,348.51,350.74,349.45610897,2737958,7.8560553E-9,0.0647686652
2023-08-31,DIA,DIA,347.81,350.93,347.72,351.29,349.35955325,2832788,1.1948928E-8,0.2688500675
2023-09-01,DIA,DIA,348.98,349.93,347.75,350.36,349.02142266,2452967,1.5093249E-8,0.2883288392
2023-09-05,DIA,DIA,346.98,349.03,346.9,349.275,348.03341109,1776745,2.6779329E-9,0.0943548297
2023-09-06,DIA,DIA,345,346.41,343.4601,346.531,345.09742657,2564339,1.8522778E-9,0.0046516648
2023-09-07,DIA,DIA,345.69,344.48,344.34,347.79,345.45599986,2217644,1.2505276E-8,0.2054460401
2023-09-08,DIA,DIA,346.51,345.83,344.48,347.04,346.33680898,1658607,6.5515577E-9,0.0375869753
2023-09-11,DIA,DIA,347.37,348.01,346.5,348.59,347.42829641,1679155,3.6875848E-9,0.1699012134
2023-09-12,DIA,DIA,347.21,346.66,346.36,349.31,347.48598359,1781912,1.5308804E-9,0.1438730418
2023-09-13,DIA,DIA,346.55,347.52,345.815,348.52,347.0677878,1974927,1.9182552E-9,0.0942154532
2023-09-14,DIA,DIA,349.94,348.74,346.5751,350.63,349.38571608,3172709,1.719718E-8,0.1091611432
2023-09-15,DIA,DIA,346.14,348.43,345.6,349.0571,347.09477815,3438502,9.9894443E-9,0.1536653812
2023-09-18,DIA,DIA,346.15,346.3,345.3,347.13,346.32215682,2044358,1.3841049E-9,0.1650377643
2023-09-19,DIA,DIA,345.07,345.37,342.98,346.1317,344.45661674,2690231,4.6084711E-9,0.1142699672
2023-09-20,DIA,DIA,344.32,346.03,344.2,347.66,346.26706838,3347072,3.5458749E-9,0.1135620521
2023-09-21,DIA,DIA,340.58,343.16,340.46,343.66,342.1747567,3275574,2.1490552E-9,0.2340408847
2023-09-22,DIA,DIA,339.58,340.65,339.32,341.43,340.52361544,3235122,2.2097084E-9,0.0608212696
2023-09-25,DIA,DIA,339.98,338.73,337.69,340.08,339.01853831,3054926,2.5054107E-9,0.0127167022
2023-09-26,DIA,DIA,336.04,337.87,335.55,339.9488,336.87795894,4598888,2.3883597E-8,0.0539301818
2023-09-27,DIA,DIA,335.43,336.9,332.93,337.15,335.0718778,4394515,2.8538886E-9,0.0882409204
2023-09-28,DIA,DIA,336.62,335.31,334.57,337.67,336.31289725,3774223,4.9402883E-9,0.0162470436
2023-09-29,DIA,DIA,334.95,338.78,333.91,338.83,335.89855946,3652384,5.1584244E-9,0.0178517348
2023-10-02,DIA,DIA,334.09,334.32,332.0709,335.03,333.62083894,4122140,2.3692054E-9,0.0103296057
2023-10-03,DIA,DIA,329.98,332.84,329.0401,334.2313,330.84101683,4583937,2.0288331E-8,0.236177305
2023-10-04,DIA,DIA,330.99,330.13,328.44,331.47,330.1048702,4661030,7.0343309E-9,0.1201363804
2023-10-05,DIA,DIA,331.17,330.89,329.39,331.75,330.67952155,2990658,2.3355475E-9,0.077414858
2023-10-06,DIA,DIA,334.1,330.4,328.48,335.64,332.327771,4378904,2.1209411E-9,0.0584682942
2023-10-09,DIA,DIA,336.09,332.96,332.58,336.4,334.47593539,3671236,3.460831E-9,0.0580094868
2023-10-10,DIA,DIA,337.45,337.27,336.02,339.01,337.65110851,3342841,2.1614742E-9,0.2273041046
2023-10-11,DIA,DIA,338.03,338.19,330.13,338.84,337.5587849,2710042,3.3047519E-8,0.1406484652
2023-10-12,DIA,DIA,336.27,338.77,334.57,338.77,336.66312805,3263108,1.5194618E-8,0.1349455078
2023-10-13,DIA,DIA,336.68,337.48,335.5,339.61,337.34613217,5069538,5.5548899E-9,0.1617686141
2023-10-16,DIA,DIA,339.89,338.84,336.7327,340.94,339.87176415,3916541,7.4074637E-9,0.2549896336
2023-10-17,DIA,DIA,339.99,338.27,338.27,341.52,339.63843092,3699314,3.3040392E-9,0.0572551623
2023-10-18,DIA,DIA,336.63,339.68,336,340.0021,337.99208607,4022419,5.7624526E-9,0.2099983214
2023-10-19,DIA,DIA,334.12,336.69,333.74,338.62,336.07154537,5136714,3.4670608E-9,0.036038673
2023-10-20,DIA,DIA,331.19,333.38,331.13,334.23,332.53605428,4071557,7.0981908E-9,0.0077000192
2023-10-23,DIA,DIA,329.32,329.9,328.88,332.34,330.53155557,3640985,5.1891149E-9,0.1093427842
2023-10-24,DIA,DIA,331.44,331.01,329.3447,332.7037,331.47784931,3336008,5.3549724E-9,0.0349688495
2023-10-25,DIA,DIA,330.35,332.2,329.57,332.69,331.03519482,3751293,9.1044323E-9,0.2311759181
2023-10-26,DIA,DIA,327.97,330.16,327.36,331.0422,329.14938595,4765429,8.2101247E-9,0.0693230783
2023-10-27,DIA,DIA,324.19,327.84,323.21,327.89,325.37139401,4583862,7.2330994E-9,0.2818895211
2023-10-30,DIA,DIA,329.23,326.42,324.1537,330.02,328.16584308,4545521,2.6538736E-8,0.2675578073
2023-10-31,DIA,DIA,330.45,329.18,327.84,330.68,329.36870319,3546341,2.9041805E-9,0.1297984155
2023-11-01,DIA,DIA,332.68,331,330.0924,333.36,331.76868665,4477288,6.4582806E-9,0.1923934362
2023-11-02,DIA,DIA,338.39,334.78,332.7163,338.52,336.76009163,5238603,3.4962845E-8,0.3665486256
2023-11-03,DIA,DIA,340.61,340.12,338.3548,341.615,340.59395147,3873310,3.4230569E-9,0.2147846054
2023-11-06,DIA,DIA,341.04,340.83,329.9,341.65,340.74135631,2733567,7.8002769E-8,0.2625714725
2023-11-07,DIA,DIA,341.54,340.73,340.29,342.07,341.34358408,2726338,2.5345967E-9,0.3286650765
2023-11-08,DIA,DIA,341.12,342.09,339.94,342.59,341.20874754,2736527,3.4060283E-9,0.1360164145
2023-11-09,DIA,DIA,339.11,342.05,338.77,342.05,340.21971211,3879306,2.2440989E-9,0.0202939964
2023-11-10,DIA,DIA,343.01,340.81,339.25,343.31,341.28373086,3216150,3.9381641E-9,0.1624696109
2023-11-13,DIA,DIA,343.57,342.37,342.23,344.3,343.2558103,2384229,1.4356154E-9,0.2020590293
2023-11-14,DIA,DIA,348.42,347.52,343.598,349.53,348.32413667,4580475,2.3470737E-8,0.2718816854
2023-11-15,DIA,DIA,350.27,349.29,348.42,350.79,349.92203427,3051816,5.2643357E-9,0.2601727604
2023-11-16,DIA,DIA,350.02,349.63,343.01,350.81,349.5546557,3761800,2.0170142E-8,0.2333886249
2023-11-17,DIA,DIA,349.43,349.85,348.72,350.22,349.30560421,2009299,1.580226E-9,0.3008744672
2023-11-20,DIA,DIA,351.52,349.1,349.06,352.24,350.87460897,2875465,1.2221528E-8,0.2943917614
2023-11-21,DIA,DIA,350.82,351.11,350.36,351.52,350.73669491,1802775,1.1373344E-9,0.2020890009
2023-11-22,DIA,DIA,352.56,351.92,350.82,353.14,352.38133115,3261520,3.4396323E-9,0.1022482291
2023-11-24,DIA,DIA,353.8,353.16,352.6875,353.96,353.55363986,1202975,3.2748438E-9,0.5449713769
2023-11-27,DIA,DIA,353.32,353.6,351.92,355.58,353.34426836,2491505,6.4162315E-9,0.3267478026
2023-11-28,DIA,DIA,354.11,353.49,353.09,355.15,354.04141348,2717016,1.8824347E-9,0.0004499363
2023-11-29,DIA,DIA,354.65,355.03,354.11,356.13,355.1677772,2669925,6.133768E-9,0.0694587613
2023-11-30,DIA,DIA,360,356.71,353.6,360.19,357.93893305,4001749,2.7695075E-8,0.341761412
2023-12-01,DIA,DIA,363.05,360.04,359.86,363.27,361.77525367,5789863,2.522638E-8,0.2822662892
2023-12-04,DIA,DIA,362.64,361.2,361.02,363.0508,362.08414291,4231862,2.9225937E-9,0.0635107694
2023-12-05,DIA,DIA,361.91,361.85,360.7,362.64,361.62714883,5283049,6.837394E-9,0.1283288292
2023-12-06,DIA,DIA,361.22,362.87,360.83,391.8387,362.22482653,5680382,5.6451646E-7,0.1527408475
2023-12-07,DIA,DIA,361.83,361.96,360.92,362.3699,361.72203101,3165345,4.3432771E-9,0.1906670681
2023-12-08,DIA,DIA,363.12,361.84,361.37,363.68,362.60696963,2851064,3.2662138E-9,0.0481088639
2023-12-11,DIA,DIA,364.69,363.6,362.97,364.88,364.03648873,3639283,6.6796692E-9,0.1657048276
2023-12-12,DIA,DIA,366.41,365.39,364.41,366.685,365.75979749,2904078,5.6686696E-9,0.2316601113
2023-12-13,DIA,DIA,371.74,366.57,365.995,371.74,368.71193387,4054398,1.5087842E-9,0.6168282978
2023-12-14,DIA,DIA,373.33,372.78,370.99,373.67,372.60520801,4941266,2.864647E-9,0.1533155538
2023-12-15,DIA,DIA,372.63,371.83,369.8678,374.96,372.16346455,7225574,7.7174657E-9,0.1247406476
2023-12-18,DIA,DIA,372.98,373.32,372.63,375.69,373.22134392,3287500,4.1942667E-9,0.0251825325
2023-12-19,DIA,DIA,375.5,373.16,372.78,375.56,374.71047623,3682588,6.5990468E-9,0.2868252135
2023-12-20,DIA,DIA,370.8,374.67,370.6,376.34,374.02698152,4410255,1.1884138E-8,0.0035974974
